app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,wind_dir,wind_gust_spd,wind_spd,weather_description
20.4,307.4,100,2021-06-04:01,18.1,0,0,-6.7,0,,n,4.75,1015,final,89,1015,0,0,20,2021-06-03T21:00:00,2021-06-04T01:00:00,1622768400,0,16,250,4.8,2.6,Moderate rain
19.8,318.7,100,2021-06-04:02,18.2,0,0,-15,0,,n,3.75,1014,final,93,1014,0,0,19.4,2021-06-03T22:00:00,2021-06-04T02:00:00,1622772000,0,14,280,4.8,2.1,Light rain
19.8,331.6,100,2021-06-04:03,18.2,0,0,-21.5,0,,n,1.5,1014,final,93,1014,0,0,19.4,2021-06-03T23:00:00,2021-06-04T03:00:00,1622775600,0,16,280,4.8,1.5,Light rain
20.5,346.1,100,2021-06-04:04,18.8,0,0,-25.6,0,,n,1,1014,final,93,1014,0,0,20,2021-06-04T00:00:00,2021-06-04T04:00:00,1622779200,0,16,290,6,3.1,Light rain
20.5,1.5,100,2021-06-04:05,18.8,0,0,-26.8,0,,n,0.25,1013,final,93,1013,0,0,20,2021-06-04T01:00:00,2021-06-04T05:00:00,1622782800,0,16,270,6.8,3.1,Overcast clouds
21.1,16.7,100,2021-06-04:06,19.3,0,0,-25,0,,n,0.75,1013,final,92,1013,0,0,20.6,2021-06-04T02:00:00,2021-06-04T06:00:00,1622786400,0,16,280,6.8,3.6,Light rain
20.6,30.9,100,2021-06-04:07,19.3,0,0,-20.4,0,,n,0,1013,final,96,1013,0,0,20,2021-06-04T03:00:00,2021-06-04T07:00:00,1622790000,0,16,260,6.4,2.6,Overcast clouds
21.1,43.5,100,2021-06-04:08,19.3,0,0,-13.5,0,,n,0.25,1013,final,92,1013,0,0,20.6,2021-06-04T04:00:00,2021-06-04T08:00:00,1622793600,0,16,270,5.6,3.6,Overcast clouds
21.1,54.5,100,2021-06-04:09,19.3,0,0,-4.9,0,,n,0,1013,final,92,1013,0,0,20.6,2021-06-04T05:00:00,2021-06-04T09:00:00,1622797200,0,16,260,4.8,2.6,Overcast clouds
21.1,64.3,100,2021-06-04:10,19.3,33,279,4.9,48,,d,0,1013,final,92,1013,0,35,20.6,2021-06-04T06:00:00,2021-06-04T10:00:00,1622800800,0.5,16,270,4,2.6,Overcast clouds
21.1,73.4,100,2021-06-04:11,19.3,66,582,15.5,213,,d,0,1013,final,92,1013,0,75,20.6,2021-06-04T07:00:00,2021-06-04T11:00:00,1622804400,0.6,16,250,4.4,2.1,Overcast clouds
21.1,82.3,100,2021-06-04:12,19.3,86,727,26.6,405,,d,0,1013,final,92,1013,0,103,20.6,2021-06-04T08:00:00,2021-06-04T12:00:00,1622808000,0.9,16,260,5.2,1.5,Overcast clouds
21.6,91.7,100,2021-06-04:13,19.4,101,813,37.9,594,,d,0,1014,final,90,1014,0,127,21.1,2021-06-04T09:00:00,2021-06-04T13:00:00,1622811600,1.3,16,250,6,2.1,Overcast clouds
21.6,102.9,100,2021-06-04:14,19.4,111,867,49.2,761,,d,0.5,1013,final,90,1013,0,144,21.1,2021-06-04T10:00:00,2021-06-04T14:00:00,1622815200,2,16,250,6.8,2.1,Overcast clouds
23.3,118.3,100,2021-06-04:15,19.4,118,901,59.8,889,,d,0.5,1013,final,81,1013,0,157,22.8,2021-06-04T11:00:00,2021-06-04T15:00:00,1622818800,2.6,16,230,6.8,1.5,Overcast clouds
23.7,143.6,98,2021-06-04:16,18.8,122,919,68.5,969,,d,1,1013,final,76,1013,0,225,23.3,2021-06-04T12:00:00,2021-06-04T16:00:00,1622822400,3.2,16,250,6,2.6,Light rain
23.7,184.1,91,2021-06-04:17,18.8,124,924,71.8,993,,d,0.5,1012,final,76,1012,0,293,23.3,2021-06-04T13:00:00,2021-06-04T17:00:00,1622826000,3.9,16,260,6.4,1.5,Overcast clouds
25.9,222.2,80,2021-06-04:18,18.8,122,917,67.2,958,,d,0.5,1012,final,66,1012,0,505,25.6,2021-06-04T14:00:00,2021-06-04T18:00:00,1622829600,4.4,16,240,15.3,1.5,Overcast clouds
22.4,245.1,45,2021-06-04:19,19,117,896,58,869,,d,0,1012,final,83,1012,0,772,22,2021-06-04T15:00:00,2021-06-04T19:00:00,1622833200,5.6,2,360,15.4,1.5,Haze
22.6,259.4,53,2021-06-04:20,18.8,110,859,47.1,733,,d,4.75,1012,final,81,1012,0,593,22.2,2021-06-04T16:00:00,2021-06-04T20:00:00,1622836800,3.8,11,250,7.7,3.1,Moderate rain
17.8,270.2,59,2021-06-04:21,16.7,99,801,35.8,561,,d,13.5,1012,final,93,1012,0,402,17.8,2021-06-04T17:00:00,2021-06-04T21:00:00,1622840400,2.4,16,230,5.6,1.5,Heavy rain
17.8,279.4,93,2021-06-04:22,16.7,83,707,24.5,370,,d,6.25,1012,final,93,1012,0,67,17.8,2021-06-04T18:00:00,2021-06-04T22:00:00,1622844000,0.9,16,265,3.6,1.5,Heavy rain
19.2,288.3,55,2021-06-04:23,17,61,544,13.5,180,,d,0,1012,final,89,1012,0,150,18.9,2021-06-04T19:00:00,2021-06-04T23:00:00,1622847600,1.2,16,275,2.8,0.8,Broken clouds
18.3,297.5,34,2021-06-05:00,16.6,24,184,3,25,,d,0,1012,final,90,1012,0,47,18.3,2021-06-04T20:00:00,2021-06-05T00:00:00,1622851200,1.3,16,280,2.8,1.5,Scattered clouds
19.2,307.5,8,2021-06-05:01,17,0,0,-6.6,0,,n,0,1013,final,89,1013,0,0,18.9,2021-06-04T21:00:00,2021-06-05T01:00:00,1622854800,0,16,275,2.8,2,Few clouds
19.2,318.8,8,2021-06-05:02,17,0,0,-14.9,0,,n,0,1014,final,89,1014,0,0,18.9,2021-06-04T22:00:00,2021-06-05T02:00:00,1622858400,0,16,270,3.6,2.1,Few clouds
19.2,331.6,2,2021-06-05:03,17,0,0,-21.4,0,,n,0,1013,final,89,1013,0,0,18.9,2021-06-04T23:00:00,2021-06-05T03:00:00,1622862000,0,16,250,4,2.1,Few clouds
19.2,346,1,2021-06-05:04,17,0,0,-25.5,0,,n,0,1013,final,89,1013,0,0,18.9,2021-06-05T00:00:00,2021-06-05T04:00:00,1622865600,0,16,220,4,2.1,Clear Sky
19.8,1.4,0,2021-06-05:05,18.2,0,0,-26.7,0,,n,0,1013,final,93,1013,0,0,19.4,2021-06-05T01:00:00,2021-06-05T05:00:00,1622869200,0,16,270,4,2.6,Clear Sky
19.3,16.7,0,2021-06-05:06,17.7,0,0,-24.9,0,,n,0,1013,final,93,1013,0,0,18.9,2021-06-05T02:00:00,2021-06-05T06:00:00,1622872800,0,16,260,4,2.1,Clear Sky
19.3,30.8,0,2021-06-05:07,17.7,0,0,-20.3,0,,n,0,1013,final,93,1013,0,0,18.9,2021-06-05T03:00:00,2021-06-05T07:00:00,1622876400,0,16,210,4.4,2.1,Clear Sky
19.3,43.4,0,2021-06-05:08,17.7,0,0,-13.4,0,,n,0,1013,final,93,1013,0,0,18.9,2021-06-05T04:00:00,2021-06-05T08:00:00,1622880000,0,16,260,4,3.1,Clear Sky
19.3,54.4,0,2021-06-05:09,17.7,0,0,-4.9,0,,n,0,1013,final,93,1013,0,0,18.9,2021-06-05T05:00:00,2021-06-05T09:00:00,1622883600,0,16,250,3.6,2.6,Clear Sky
19.3,64.2,0,2021-06-05:10,17.7,33,281,4.9,48,,d,0,1013,final,93,1013,0,46,18.9,2021-06-05T06:00:00,2021-06-05T10:00:00,1622887200,1.8,16,220,4,2.1,Clear Sky
18.3,73.3,0,2021-06-05:11,17.1,66,582,15.5,214,,d,0,1014,final,93,1014,0,204,18.3,2021-06-05T07:00:00,2021-06-05T11:00:00,1622890800,2,13,220,5.2,2.1,Clear Sky
19.7,82.2,0,2021-06-05:12,17.7,86,728,26.6,406,,d,0,1014,final,90,1014,0,386,19.4,2021-06-05T08:00:00,2021-06-05T12:00:00,1622894400,2.8,16,240,4.8,2,Clear Sky
21,91.6,0,2021-06-05:13,18.2,101,813,37.9,595,,d,0,1014,final,86,1014,0,565,20.6,2021-06-05T09:00:00,2021-06-05T13:00:00,1622898000,4.3,16,260,5.2,2.1,Clear Sky
24.6,102.7,0,2021-06-05:14,17.6,111,867,49.2,761,,d,0,1014,final,66,1014,0,725,24.4,2021-06-05T10:00:00,2021-06-05T14:00:00,1622901600,6.4,16,260,6,2.6,Clear Sky
28,118.1,0,2021-06-05:15,17.7,118,901,59.9,890,,d,0,1014,final,56,1014,0,847,27.2,2021-06-05T11:00:00,2021-06-05T15:00:00,1622905200,8.5,16,250,6.4,3.1,Clear Sky
29.7,143.4,0,2021-06-05:16,17.7,122,919,68.6,969,,d,0,1013,final,51,1013,0,923,28.9,2021-06-05T12:00:00,2021-06-05T16:00:00,1622908800,10,16,250,6.8,2.1,Clear Sky
31.3,184,1,2021-06-05:17,17.7,124,924,71.9,993,,d,0,1013,final,46,1013,0,946,30.6,2021-06-05T13:00:00,2021-06-05T17:00:00,1622912400,10.4,16,250,7.2,2.6,Clear Sky
31.5,222.3,1,2021-06-05:18,17,122,917,67.3,959,,d,0,1012,final,43,1012,0,915,31.1,2021-06-05T14:00:00,2021-06-05T18:00:00,1622916000,9.7,16,260,26.3,4.09,Clear Sky
31.5,245.2,3,2021-06-05:19,17,117,896,58.1,870,,d,0,1012,final,43,1012,0,830,31.1,2021-06-05T15:00:00,2021-06-05T19:00:00,1622919600,8,16,270,26.8,6.7,Few clouds
31.3,259.5,48,2021-06-05:20,16.7,110,860,47.2,734,,d,0,1012,final,42,1012,0,647,31.1,2021-06-05T16:00:00,2021-06-05T20:00:00,1622923200,4,16,260,6.8,4.59,Broken clouds
31.7,270.2,45,2021-06-05:21,16,99,801,35.9,562,,d,0,1011,final,39,1011,0,504,31.7,2021-06-05T17:00:00,2021-06-05T21:00:00,1622926800,2.8,16,260,15.1,5.7,Broken clouds
30.8,279.5,27,2021-06-05:22,16.6,83,708,24.6,372,,d,0,1012,final,43,1012,0,352,30.6,2021-06-05T18:00:00,2021-06-05T22:00:00,1622930400,2.1,13,260,9.3,5.7,Scattered clouds
29.4,288.4,54,2021-06-05:23,15.9,61,546,13.6,182,,d,0,1012,final,44,1012,0,154,29.4,2021-06-05T19:00:00,2021-06-05T23:00:00,1622934000,1.2,16,270,5.6,5.09,Broken clouds
29,297.5,73,2021-06-06:00,15.8,25,189,3.1,26,,d,0,1012,final,45,1012,0,42,28.9,2021-06-05T20:00:00,2021-06-06T00:00:00,1622937600,0.9,16,260,5.6,4.59,Overcast clouds
28.9,307.5,79,2021-06-06:01,15.4,0,0,-6.4,0,,n,0,1013,final,44,1013,0,0,28.9,2021-06-05T21:00:00,2021-06-06T01:00:00,1622941200,0,16,270,6.4,4.09,Overcast clouds
28.5,318.8,65,2021-06-06:02,15.9,0,0,-14.8,0,,n,0,1014,final,47,1014,0,0,28.3,2021-06-05T22:00:00,2021-06-06T02:00:00,1622944800,0,16,280,7.2,4.59,Broken clouds
28.2,331.6,14,2021-06-06:03,16.4,0,0,-21.2,0,,n,0,1014,final,50,1014,0,0,27.8,2021-06-05T23:00:00,2021-06-06T03:00:00,1622948400,0,16,260,6.8,3.6,Few clouds
27.9,346,6,2021-06-06:04,17.1,0,0,-25.4,0,,n,0,1015,final,54,1015,0,0,27.2,2021-06-06T00:00:00,2021-06-06T04:00:00,1622952000,0,16,270,6.4,4.09,Few clouds
27.5,1.4,8,2021-06-06:05,17.2,0,0,-26.6,0,,n,0,1015,final,56,1015,0,0,26.7,2021-06-06T01:00:00,2021-06-06T05:00:00,1622955600,0,16,260,5.6,3.1,Few clouds
25.8,16.6,16,2021-06-06:06,17.8,0,0,-24.8,0,,n,0,1015,final,62,1015,0,0,25.6,2021-06-06T02:00:00,2021-06-06T06:00:00,1622959200,0,16,210,5.2,2.6,Few clouds
24.1,30.7,10,2021-06-06:07,17.6,0,0,-20.2,0,,n,0,1015,final,68,1015,0,0,23.9,2021-06-06T03:00:00,2021-06-06T07:00:00,1622962800,0,16,220,5.2,2.6,Few clouds
23,43.3,14,2021-06-06:08,17,0,0,-13.4,0,,n,0,1015,final,70,1015,0,0,22.8,2021-06-06T04:00:00,2021-06-06T08:00:00,1622966400,0,16,220,4.8,2.6,Few clouds
22.4,54.3,11,2021-06-06:09,17.1,0,0,-4.8,0,,n,0,1016,final,73,1016,0,0,22.2,2021-06-06T05:00:00,2021-06-06T09:00:00,1622970000,0,16,190,4.4,2.6,Few clouds
21.9,64.1,9,2021-06-06:10,17.1,33,282,4.9,49,,d,0,1016,final,75,1016,0,47,21.7,2021-06-06T06:00:00,2021-06-06T10:00:00,1622973600,1.6,16,180,4,2.1,Few clouds
21.9,73.2,5,2021-06-06:11,17.1,66,582,15.5,214,,d,0,1017,final,75,1017,0,204,21.7,2021-06-06T07:00:00,2021-06-06T11:00:00,1622977200,1.9,16,180,3.6,1.5,Few clouds
22.4,82,15,2021-06-06:12,17.1,86,728,26.6,406,,d,0,1017,final,73,1017,0,387,22.2,2021-06-06T08:00:00,2021-06-06T12:00:00,1622980800,2.5,16,200,3.6,2.1,Few clouds
24.1,91.4,36,2021-06-06:13,17.6,101,813,38,595,,d,0,1018,final,68,1018,0,550,23.9,2021-06-06T09:00:00,2021-06-06T13:00:00,1622984400,3.3,16,200,3.6,1.5,Scattered clouds
29.2,102.6,55,2021-06-06:14,18.1,111,867,49.2,761,,d,0,1018,final,54,1018,0,634,28.3,2021-06-06T10:00:00,2021-06-06T14:00:00,1622988000,4,16,230,4,1.5,Broken clouds
32.6,117.9,45,2021-06-06:15,17.9,118,901,59.9,890,,d,0,1018,final,44,1018,0,794,31.7,2021-06-06T11:00:00,2021-06-06T15:00:00,1622991600,5.8,16,235,4.4,1.2,Broken clouds
33.5,143.1,12,2021-06-06:16,17.4,122,919,68.6,969,,d,0,1018,final,40,1018,0,923,32.8,2021-06-06T12:00:00,2021-06-06T16:00:00,1622995200,9.2,16,245,4.8,2,Few clouds
35.6,183.9,38,2021-06-06:17,16.8,124,924,72,993,,d,0,1017,final,34,1017,0,915,35,2021-06-06T13:00:00,2021-06-06T17:00:00,1622998800,7.7,16,250,6,1.5,Scattered clouds
34.1,222.3,31,2021-06-06:18,16.3,122,916,67.4,960,,d,0,1017,final,35,1017,0,902,33.9,2021-06-06T14:00:00,2021-06-06T18:00:00,1623002400,7.7,16,230,5.2,3.6,Scattered clouds
34.5,245.3,24,2021-06-06:19,17.2,117,896,58.2,871,,d,0,1016,final,37,1016,0,825,33.9,2021-06-06T15:00:00,2021-06-06T19:00:00,1623006000,6.8,16,240,5.2,3.6,Scattered clouds
34,259.6,15,2021-06-06:20,17.5,110,860,47.3,735,,d,0,1016,final,39,1016,0,700,33.3,2021-06-06T16:00:00,2021-06-06T20:00:00,1623009600,5.4,16,230,4.8,2.1,Few clouds
33.1,270.3,12,2021-06-06:21,18,99,801,36,564,,d,0,1016,final,43,1016,0,536,32.2,2021-06-06T17:00:00,2021-06-06T21:00:00,1623013200,3.7,16,245,4.8,2,Few clouds
33.1,279.5,42,2021-06-06:22,18,83,708,24.7,373,,d,0,1015,final,43,1015,0,337,32.2,2021-06-06T18:00:00,2021-06-06T22:00:00,1623016800,1.9,16,255,4.4,1.6,Broken clouds
32,288.4,45,2021-06-06:23,18.1,61,547,13.7,183,,d,0,1016,final,46,1016,0,163,31.1,2021-06-06T19:00:00,2021-06-06T23:00:00,1623020400,1.3,16,270,4.4,2.4,Broken clouds
29.7,297.6,36,2021-06-07:00,17.7,25,195,3.2,27,,d,0,1016,final,51,1016,0,25,28.9,2021-06-06T20:00:00,2021-06-07T00:00:00,1623024000,1.3,16,280,4.4,1.5,Scattered clouds
29.2,307.5,18,2021-06-07:01,18.1,0,0,-6.3,0,,n,0,1016,final,54,1016,0,0,28.3,2021-06-06T21:00:00,2021-06-07T01:00:00,1623027600,0,16,270,4.8,3.1,Few clouds
28.3,318.8,1,2021-06-07:02,18.8,0,0,-14.6,0,,n,0,1017,final,60,1017,0,0,27.2,2021-06-06T22:00:00,2021-06-07T02:00:00,1623031200,0,16,270,4.8,3.6,Clear Sky
27.7,331.6,2,2021-06-07:03,18.3,0,0,-21.1,0,,n,0,1017,final,60,1017,0,0,26.7,2021-06-06T23:00:00,2021-06-07T03:00:00,1623034800,0,16,260,4.8,2.6,Few clouds
26.3,346,9,2021-06-07:04,17.7,0,0,-25.3,0,,n,0,1018,final,60,1018,0,0,26.1,2021-06-07T00:00:00,2021-06-07T04:00:00,1623038400,0,16,260,4,2.1,Few clouds
25.3,1.3,9,2021-06-07:05,18.2,0,0,-26.5,0,,n,0,1018,final,66,1018,0,0,25,2021-06-07T01:00:00,2021-06-07T05:00:00,1623042000,0,16,260,4,1.5,Few clouds
25.3,16.5,11,2021-06-07:06,18.2,0,0,-24.7,0,,n,0,1018,final,66,1018,0,0,25,2021-06-07T02:00:00,2021-06-07T06:00:00,1623045600,0,16,280,4,1.5,Few clouds
24.7,30.6,14,2021-06-07:07,18.8,0,0,-20.2,0,,n,0,1018,final,71,1018,0,0,24.4,2021-06-07T03:00:00,2021-06-07T07:00:00,1623049200,0,16,280,3.6,2.6,Few clouds
24.3,43.2,9,2021-06-07:08,18.8,0,0,-13.3,0,,n,0,1018,final,73,1018,0,0,23.9,2021-06-07T04:00:00,2021-06-07T08:00:00,1623052800,0,16,270,3.6,2.1,Few clouds
24.3,54.2,12,2021-06-07:09,19.2,0,0,-4.8,0,,n,0,1018,final,75,1018,0,0,23.9,2021-06-07T05:00:00,2021-06-07T09:00:00,1623056400,0,16,280,3.6,1.5,Few clouds
23.7,64,42,2021-06-07:10,19.2,33,284,5,49,,d,0,1018,final,78,1018,0,44,23.3,2021-06-07T06:00:00,2021-06-07T10:00:00,1623060000,1.2,16,250,3.6,1.5,Broken clouds
23.3,73.1,48,2021-06-07:11,19.4,66,583,15.6,215,,d,0,1019,final,81,1019,0,188,22.8,2021-06-07T07:00:00,2021-06-07T11:00:00,1623063600,1.3,16,250,3.6,1.5,Broken clouds
23.8,81.9,37,2021-06-07:12,19.9,86,728,26.6,406,,d,0,1019,final,81,1019,0,371,23.3,2021-06-07T08:00:00,2021-06-07T12:00:00,1623067200,2.1,16,260,4,1.5,Scattered clouds
24.9,91.3,24,2021-06-07:13,19.9,101,813,38,595,,d,0,1019,final,76,1019,0,558,24.4,2021-06-07T09:00:00,2021-06-07T13:00:00,1623070800,3.6,16,270,4.4,1.5,Scattered clouds
29.8,102.4,11,2021-06-07:14,20.9,111,867,49.3,761,,d,0,1019,final,66,1019,0,716,27.8,2021-06-07T10:00:00,2021-06-07T14:00:00,1623074400,5.9,16,265,4.4,2.4,Few clouds
33,117.7,14,2021-06-07:15,21.7,118,900,60,890,,d,0,1019,final,61,1019,0,835,30,2021-06-07T11:00:00,2021-06-07T15:00:00,1623078000,7.7,16,265,4.8,2.4,Few clouds
36.7,142.9,24,2021-06-07:16,21.9,122,918,68.7,970,,d,0,1019,final,53,1019,0,903,32.8,2021-06-07T12:00:00,2021-06-07T16:00:00,1623081600,8.4,16,260,6.4,2.1,Scattered clouds
36.3,183.7,29,2021-06-07:17,20.8,124,924,72.1,994,,d,0,1018,final,48,1018,0,923,33.3,2021-06-07T13:00:00,2021-06-07T17:00:00,1623085200,8.4,16,220,6.4,2.1,Scattered clouds
33.1,222.4,16,2021-06-07:18,20.8,122,916,67.5,960,,d,0,1018,final,56,1018,0,903,30.6,2021-06-07T14:00:00,2021-06-07T18:00:00,1623088800,8.7,16,140,6.4,5.09,Few clouds
33.1,245.3,43,2021-06-07:19,20.8,117,896,58.3,872,,d,0.5,1017,final,56,1017,0,777,30.6,2021-06-07T15:00:00,2021-06-07T19:00:00,1623092400,5.7,16,140,6,3.6,Broken clouds
29.9,259.7,61,2021-06-07:20,19.8,110,860,47.4,736,,d,0,1017,final,60,1017,0,572,28.3,2021-06-07T16:00:00,2021-06-07T20:00:00,1623096000,3.5,16,155,6.4,3.2,Broken clouds
29.9,270.4,65,2021-06-07:21,19.8,99,802,36.1,565,,d,1.5,1017,final,60,1017,0,409,28.3,2021-06-07T17:00:00,2021-06-07T21:00:00,1623099600,2.2,16,180,6,1.5,Light rain
31.2,279.6,93,2021-06-07:22,20.9,83,709,24.8,375,,d,0.5,1017,final,62,1017,0,89,28.9,2021-06-07T18:00:00,2021-06-07T22:00:00,1623103200,0.9,16,205,4,1.2,Overcast clouds
30.5,288.5,99,2021-06-07:23,21.1,62,549,13.8,185,,d,0,1017,final,65,1017,0,74,28.3,2021-06-07T19:00:00,2021-06-07T23:00:00,1623106800,0.6,16,230,2.8,1.6,Overcast clouds
28.9,297.6,97,2021-06-08:00,20.5,26,200,3.3,29,,d,0,1017,final,67,1017,0,29,27.2,2021-06-07T20:00:00,2021-06-08T00:00:00,1623110400,0.6,16,255,3.2,2.4,Overcast clouds
29.3,307.6,92,2021-06-08:01,21.5,0,0,-6.3,0,,n,0,1017,final,71,1017,0,0,27.2,2021-06-07T21:00:00,2021-06-08T01:00:00,1623114000,0,16,280,3.6,1.5,Overcast clouds
29.3,318.8,79,2021-06-08:02,21.5,0,0,-14.5,0,,n,0,1017,final,71,1017,0,0,27.2,2021-06-07T22:00:00,2021-06-08T02:00:00,1623117600,0,16,250,4,1.5,Overcast clouds
26.1,331.6,81,2021-06-08:03,19.9,0,0,-21,0,,n,0,1018,final,71,1018,0,0,25.6,2021-06-07T23:00:00,2021-06-08T03:00:00,1623121200,0,16,270,4.4,2.4,Overcast clouds
26.5,346,62,2021-06-08:04,19.2,0,0,-25.1,0,,n,0,1017,final,66,1017,0,0,26.1,2021-06-08T00:00:00,2021-06-08T04:00:00,1623124800,0,16,290,4.8,3.1,Broken clouds
25.5,1.3,67,2021-06-08:05,19.8,0,0,-26.4,0,,n,0,1018,final,73,1018,0,0,25,2021-06-08T01:00:00,2021-06-08T05:00:00,1623128400,0,16,270,4.8,2.1,Broken clouds
25.5,16.5,34,2021-06-08:06,20.5,0,0,-24.6,0,,n,0,1017,final,76,1017,0,0,25,2021-06-08T02:00:00,2021-06-08T06:00:00,1623132000,0,16,270,4,2.6,Scattered clouds
25.6,30.6,63,2021-06-08:07,20.9,0,0,-20.1,0,,n,0,1017,final,78,1017,0,0,25,2021-06-08T03:00:00,2021-06-08T07:00:00,1623135600,0,16,280,3.6,2.1,Broken clouds
25,43.1,97,2021-06-08:08,20.9,0,0,-13.3,0,,n,0,1017,final,81,1017,0,0,24.4,2021-06-08T04:00:00,2021-06-08T08:00:00,1623139200,0,16,265,3.2,1.6,Overcast clouds
25,54.1,96,2021-06-08:09,20.9,0,0,-4.7,0,,n,0,1017,final,81,1017,0,0,24.4,2021-06-08T05:00:00,2021-06-08T09:00:00,1623142800,0,16,250,2.8,1.5,Overcast clouds
24.5,63.9,100,2021-06-08:10,21,34,285,5,49,,d,0,1018,final,84,1018,0,35,23.9,2021-06-08T06:00:00,2021-06-08T10:00:00,1623146400,0.5,16,260,2.4,1.6,Overcast clouds
25,73,98,2021-06-08:11,20.9,66,583,15.6,215,,d,0,1018,final,81,1018,0,86,24.4,2021-06-08T07:00:00,2021-06-08T11:00:00,1623150000,0.6,16,270,3.2,1.5,Overcast clouds
25.7,81.8,97,2021-06-08:12,21.5,86,728,26.7,407,,d,0,1018,final,81,1018,0,136,25,2021-06-08T08:00:00,2021-06-08T12:00:00,1623153600,0.9,16,260,3.6,1.5,Overcast clouds
25.7,91.2,98,2021-06-08:13,21.5,101,813,38,595,,d,0,1018,final,81,1018,0,158,25,2021-06-08T09:00:00,2021-06-08T13:00:00,1623157200,1.4,16,260,3.6,1.5,Overcast clouds
30.2,102.3,99,2021-06-08:14,21.6,111,867,49.3,761,,d,0,1018,final,69,1018,0,161,27.8,2021-06-08T10:00:00,2021-06-08T14:00:00,1623160800,2,16,260,3.6,2.1,Overcast clouds
34.3,117.5,99,2021-06-08:15,23.2,118,900,60,890,,d,0,1018,final,67,1018,0,172,30,2021-06-08T11:00:00,2021-06-08T15:00:00,1623164400,2.7,16,255,4.4,2,Overcast clouds
36.1,142.7,98,2021-06-08:16,22.7,122,918,68.8,970,,d,0,1017,final,59,1017,0,211,31.7,2021-06-08T12:00:00,2021-06-08T16:00:00,1623168000,3.2,16,255,4.8,3.1,Overcast clouds
36.6,183.6,100,2021-06-08:17,22.6,124,923,72.2,994,,d,0,1017,final,57,1017,0,157,32.2,2021-06-08T13:00:00,2021-06-08T17:00:00,1623171600,3.3,16,250,7.7,2.6,Overcast clouds
35,222.4,100,2021-06-08:18,21.5,122,916,67.6,961,,d,2,1016,final,55,1016,0,133,31.7,2021-06-08T14:00:00,2021-06-08T18:00:00,1623175200,3,16,180,7.7,3.6,Light rain
30.9,245.4,100,2021-06-08:19,20.4,117,896,58.4,873,,d,3,1016,final,60,1016,0,118,28.9,2021-06-08T15:00:00,2021-06-08T19:00:00,1623178800,2.5,16,180,9,5.7,Light rain
28.3,259.7,100,2021-06-08:20,20.5,110,860,47.5,737,,d,2,1016,final,69,1016,0,117,26.7,2021-06-08T16:00:00,2021-06-08T20:00:00,1623182400,1.9,16,250,10.3,5.7,Light rain
22.9,270.4,100,2021-06-08:21,21,99,802,36.2,566,,d,5.5,1016,final,93,1016,0,70,22.2,2021-06-08T17:00:00,2021-06-08T21:00:00,1623186000,1.3,4,30,3.1,3.1,Moderate rain
23.8,279.6,100,2021-06-08:22,22,84,710,24.9,376,,d,2,1016,final,94,1016,0,79,23,2021-06-08T18:00:00,2021-06-08T22:00:00,1623189600,0.8,16,240,3.2,1.5,Light rain
22.9,288.5,100,2021-06-08:23,21,62,551,13.9,186,,d,0.75,1016,final,93,1016,0,68,22.2,2021-06-08T19:00:00,2021-06-08T23:00:00,1623193200,0.6,16,260,2.8,2.1,Light rain
22.4,297.6,100,2021-06-09:00,21,26,205,3.4,30,,d,0.25,1016,final,96,1016,0,27,21.7,2021-06-08T20:00:00,2021-06-09T00:00:00,1623196800,0.5,16,240,2.4,2.1,Overcast clouds
22.9,307.6,100,2021-06-09:01,21,0,0,-6.2,0,,n,0,1015,final,93,1015,0,0,22.2,2021-06-08T21:00:00,2021-06-09T01:00:00,1623200400,0,16,260,3.2,2.1,Overcast clouds
22.4,318.8,100,2021-06-09:02,21,0,0,-14.4,0,,n,0,1016,final,96,1016,0,0,21.7,2021-06-08T22:00:00,2021-06-09T02:00:00,1623204000,0,16,250,3.6,1.5,Overcast clouds
22.4,331.6,98,2021-06-09:03,21,0,0,-20.9,0,,n,0,1017,final,96,1017,0,0,21.7,2021-06-08T23:00:00,2021-06-09T03:00:00,1623207600,0,16,240,3.6,1.5,Overcast clouds
22.9,345.9,97,2021-06-09:04,21,0,0,-25.1,0,,n,0,1016,final,93,1016,0,0,22.2,2021-06-09T00:00:00,2021-06-09T04:00:00,1623211200,0,16,220,3.2,2.1,Overcast clouds
22.9,1.2,99,2021-06-09:05,21,0,0,-26.3,0,,n,0,1016,final,93,1016,0,0,22.2,2021-06-09T01:00:00,2021-06-09T05:00:00,1623214800,0,16,250,3.2,2.1,Overcast clouds
21.6,16.4,98,2021-06-09:06,19.4,0,0,-24.6,0,,n,0,1016,final,90,1016,0,0,21.1,2021-06-09T02:00:00,2021-06-09T06:00:00,1623218400,0,16,220,3.6,1.5,Overcast clouds
22.4,30.5,100,2021-06-09:07,20.5,0,0,-20,0,,n,0,1016,final,93,1016,0,0,21.7,2021-06-09T03:00:00,2021-06-09T07:00:00,1623222000,0,16,260,4.4,2.6,Overcast clouds
22.8,43,99,2021-06-09:08,20.5,0,0,-13.2,0,,n,0,1015,final,90,1015,0,0,22.2,2021-06-09T04:00:00,2021-06-09T08:00:00,1623225600,0,16,260,4,2.6,Overcast clouds
