timestamp,temp,feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_coverage,weather_category,weather_description
1703235600,20.53000000000003,20.340000000000032,1022,65,17.78000000000003,21.120000000000005,7.416,320,100,Clouds,Clouds
1703239200,19.980000000000018,19.840000000000032,1022,69,17.0,21.120000000000005,8.064000000000002,9,100,Clouds,Clouds
1703242800,19.53000000000003,19.420000000000016,1022,72,17.0,21.120000000000005,5.5440000000000005,330,75,Clouds,Clouds
1703246400,19.28000000000003,19.25,1023,76,17.0,20.57000000000005,4.824000000000001,42,100,Clouds,Clouds
1703250000,19.83000000000004,19.700000000000045,1023,70,17.0,21.100000000000023,6.444,59,100,Clouds,Clouds
1703253600,20.439999999999998,20.390000000000043,1023,71,18.0,22.230000000000018,11.124,340,75,Clouds,Clouds
1703257200,21.160000000000025,21.210000000000036,1024,72,18.890000000000043,22.79000000000002,7.416,340,0,Clear,Clear
1703260800,22.0,22.060000000000002,1024,69,21.0,23.010000000000048,5.5440000000000005,330,20,Clouds,Clouds
1703264400,22.970000000000027,23.02000000000004,1023,65,21.670000000000016,23.890000000000043,7.416,30,100,Clouds,Clouds
1703268000,23.25,23.220000000000027,1022,61,22.78000000000003,24.010000000000048,18.503999999999998,50,100,Clouds,Clouds
1703271600,23.310000000000002,23.32000000000005,1021,62,22.77000000000004,24.439999999999998,18.503999999999998,50,100,Clouds,Clouds
1703275200,23.210000000000036,23.260000000000048,1021,64,22.78000000000003,24.439999999999998,20.376,50,100,Clouds,Clouds
1703278800,22.710000000000036,22.730000000000018,1021,65,22.220000000000027,23.340000000000032,12.96,50,100,Clouds,Clouds
1703282400,22.05000000000001,22.03000000000003,1021,66,21.670000000000016,23.010000000000048,16.668,80,100,Clouds,Clouds
1703286000,21.33000000000004,21.32000000000005,1021,69,20.0,22.220000000000027,12.96,70,75,Clouds,Clouds
1703289600,21.090000000000032,21.08000000000004,1021,70,19.450000000000045,22.210000000000036,7.416,40,75,Clouds,Clouds
1703293200,21.200000000000045,21.260000000000048,1022,72,18.890000000000043,22.210000000000036,7.416,0,75,Clouds,Clouds
1703296800,20.980000000000018,21.04000000000002,1022,73,18.33000000000004,22.210000000000036,4.824000000000001,54,100,Clouds,Clouds
1703300400,20.650000000000034,20.730000000000018,1022,75,18.33000000000004,22.210000000000036,5.5440000000000005,10,75,Clouds,Clouds
1703304000,20.680000000000007,20.870000000000005,1022,79,18.33000000000004,22.210000000000036,4.824000000000001,360,75,Clouds,Clouds
1703307600,20.760000000000048,21.010000000000048,1022,81,17.78000000000003,22.010000000000048,3.204,17,75,Clouds,Clouds
1703311200,20.560000000000002,20.810000000000002,1021,82,17.220000000000027,22.010000000000048,16.668,80,75,Clouds,Clouds
1703314800,20.27000000000004,20.57000000000005,1021,85,18.0,22.230000000000018,16.668,80,75,Clouds,Clouds
1703318400,20.350000000000023,20.660000000000025,1021,85,18.890000000000043,22.010000000000048,16.668,90,75,Clouds,Clouds
1703322000,20.379999999999995,20.670000000000016,1021,84,18.33000000000004,22.210000000000036,5.5440000000000005,10,100,Clouds,Clouds
1703325600,20.160000000000025,20.370000000000005,1020,82,18.340000000000032,22.210000000000036,4.824000000000001,11,75,Clouds,Clouds
1703329200,19.29000000000002,19.620000000000005,1021,90,18.0,21.680000000000007,7.416,280,75,Clouds,Clouds
1703332800,19.660000000000025,20.010000000000048,1022,89,18.0,22.210000000000036,7.416,360,100,Clouds,Clouds
1703336400,20.260000000000048,20.53000000000003,1022,84,17.230000000000018,22.210000000000036,12.96,40,100,Clouds,Clouds
1703340000,21.930000000000007,22.27000000000004,1022,80,18.890000000000043,23.340000000000032,5.5440000000000005,0,75,Clouds,Clouds
1703343600,23.33000000000004,23.620000000000005,1022,73,21.110000000000014,24.010000000000048,6.444,54,75,Clouds,Clouds
1703347200,24.150000000000034,24.450000000000045,1022,70,22.78000000000003,25.010000000000048,16.668,70,75,Clouds,Clouds
1703350800,24.5,24.810000000000002,1022,69,23.340000000000032,25.57000000000005,6.444,75,75,Clouds,Clouds
1703354400,24.170000000000016,24.470000000000027,1020,70,22.77000000000004,26.110000000000014,27.791999999999998,60,75,Clouds,Clouds
1703358000,23.55000000000001,23.870000000000005,1020,73,22.010000000000048,26.110000000000014,24.084000000000003,80,100,Clouds,Clouds
1703361600,23.49000000000001,23.80000000000001,1020,73,22.220000000000027,24.450000000000045,20.376,70,75,Clouds,Clouds
1703365200,23.480000000000018,23.760000000000048,1020,72,22.78000000000003,24.450000000000045,29.628000000000004,60,75,Clouds,Clouds
1703368800,22.760000000000048,23.0,1020,73,22.220000000000027,23.340000000000032,20.376,50,40,Clouds,Clouds
1703372400,21.900000000000034,22.129999999999995,1020,76,21.120000000000005,22.230000000000018,6.444,360,91,Clouds,Clouds
1703376000,21.77000000000004,21.960000000000036,1021,75,20.560000000000002,22.79000000000002,11.124,40,20,Clouds,Clouds
1703379600,21.900000000000034,22.100000000000023,1021,75,20.560000000000002,22.79000000000002,12.96,40,20,Clouds,Clouds
1703383200,21.860000000000014,22.110000000000014,1021,77,20.010000000000048,22.79000000000002,11.124,60,75,Clouds,Clouds
1703386800,21.680000000000007,21.910000000000025,1021,77,20.010000000000048,22.79000000000002,18.503999999999998,60,40,Clouds,Clouds
1703390400,21.920000000000016,22.150000000000034,1021,76,19.439999999999998,23.010000000000048,14.832,60,75,Clouds,Clouds
1703394000,21.980000000000018,22.24000000000001,1020,77,19.439999999999998,22.79000000000002,11.124,60,75,Clouds,Clouds
1703397600,22.0,22.24000000000001,1020,76,20.0,22.79000000000002,16.668,90,75,Clouds,Clouds
1703401200,21.890000000000043,22.090000000000032,1020,75,20.0,22.79000000000002,20.376,90,75,Clouds,Clouds
1703404800,21.720000000000027,21.930000000000007,1019,76,19.439999999999998,22.79000000000002,16.668,90,20,Clouds,Clouds
1703408400,21.390000000000043,21.600000000000023,1019,77,19.0,22.78000000000003,12.96,100,20,Clouds,Clouds
1703412000,21.430000000000007,21.640000000000043,1019,77,19.0,22.78000000000003,11.124,80,40,Clouds,Clouds
1703415600,21.410000000000025,21.640000000000043,1020,78,19.0,22.78000000000003,14.832,100,75,Clouds,Clouds
